index	module_path	qualname	kind	lineno	end_lineno
0165	src/mindroom/matrix/cache/sqlite_agent_message_snapshot.py	_iter_scope_events	async_function	116	140
0165	src/mindroom/matrix/cache/sqlite_agent_message_snapshot.py	_load_scope_snapshot	async_function	143	181
0165	src/mindroom/matrix/cache/sqlite_agent_message_snapshot.py	load_sqlite_agent_message_snapshot	async_function	184	212
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	_close_sqlite_connection_best_effort	async_function	46	56
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	_rollback_sqlite_connection_best_effort	async_function	59	69
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	initialize_event_cache_db	async_function	72	85
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	create_event_cache_schema	async_function	88	196
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	schema_version	async_function	199	204
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	existing_table_names	async_function	207	218
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	reset_stale_cache_if_needed	async_function	221	246
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	_RoomLockEntry	class	250	254
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	_SqliteEventCacheRuntime	class	257	386
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	_SqliteEventCacheRuntime.__init__	method	260	265
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	_SqliteEventCacheRuntime.db_path	method	268	270
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	_SqliteEventCacheRuntime.db	method	273	275
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	_SqliteEventCacheRuntime.room_locks	method	278	280
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	_SqliteEventCacheRuntime.is_initialized	method	283	285
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	_SqliteEventCacheRuntime.is_disabled	method	288	290
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	_SqliteEventCacheRuntime.disable	method	292	301
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	_SqliteEventCacheRuntime.initialize	async_method	303	308
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	_SqliteEventCacheRuntime.close	async_method	310	317
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	_SqliteEventCacheRuntime.room_lock_entry	method	319	329
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	_SqliteEventCacheRuntime.acquire_room_lock	async_method	332	354
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	_SqliteEventCacheRuntime.acquire_db_operation	async_method	357	367
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	_SqliteEventCacheRuntime.require_db	method	369	374
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	_SqliteEventCacheRuntime._prune_room_locks	method	376	386
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache	class	393	813
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache.__init__	method	396	397
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache.db_path	method	400	402
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache.is_initialized	method	405	407
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache.durable_writes_available	method	410	412
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache.runtime_diagnostics	method	414	420
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache.pending_durable_write_room_ids	method	422	424
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache.flush_pending_durable_writes	async_method	426	428
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache.initialize	async_method	430	432
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache.disable	method	434	436
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache.close	async_method	438	440
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache._read_operation	async_method	442	453
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache._write_operation	async_method	455	472
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache.get_thread_events	async_method	474	485
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache.get_recent_room_thread_ids	async_method	487	498
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache.get_thread_cache_state	async_method	500	511
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache.get_event	async_method	513	520
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache.get_recent_room_events	async_method	522	542
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache.get_latest_edit	async_method	544	562
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache.get_latest_agent_message_snapshot	async_method	564	584
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache.get_mxc_text	async_method	586	596
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache.store_event	async_method	598	600
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache.store_events_batch	async_method	602	626
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache.store_mxc_text	async_method	628	640
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache.replace_thread	async_method	642	662
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache.replace_thread_if_not_newer	async_method	664	693
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache.replace_thread_if_not_newer.<locals>.replace_if_still_safe	nested_async_function	676	684
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache.invalidate_thread	async_method	695	706
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache.invalidate_room_threads	async_method	708	718
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache.mark_thread_stale	async_method	720	732
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache.mark_room_threads_stale	async_method	734	745
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache.append_event	async_method	747	762
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache.revalidate_thread_after_incremental_update	async_method	764	781
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache.get_thread_id_for_event	async_method	783	794
0166	src/mindroom/matrix/cache/sqlite_event_cache.py	SqliteEventCache.redact_event	async_method	796	813
0167	src/mindroom/matrix/cache/sqlite_event_cache_events.py	SerializedCachedEvent	class	18	24
0167	src/mindroom/matrix/cache/sqlite_event_cache_events.py	CachedEventRow	class	28	32
0167	src/mindroom/matrix/cache/sqlite_event_cache_events.py	event_id_for_cache	function	35	41
0167	src/mindroom/matrix/cache/sqlite_event_cache_events.py	event_timestamp_for_cache	function	44	50
0167	src/mindroom/matrix/cache/sqlite_event_cache_events.py	serialize_cached_event	function	53	60
0167	src/mindroom/matrix/cache/sqlite_event_cache_events.py	serialize_cacheable_events	function	63	67
0167	src/mindroom/matrix/cache/sqlite_event_cache_events.py	load_event	async_function	70	86
0167	src/mindroom/matrix/cache/sqlite_event_cache_events.py	load_recent_room_events	async_function	89	114
0167	src/mindroom/matrix/cache/sqlite_event_cache_events.py	load_latest_edit	async_function	117	156
0167	src/mindroom/matrix/cache/sqlite_event_cache_events.py	load_latest_edit_row	async_function	159	184
0167	src/mindroom/matrix/cache/sqlite_event_cache_events.py	load_mxc_text	async_function	187	203
0167	src/mindroom/matrix/cache/sqlite_event_cache_events.py	persist_mxc_text	async_function	206	220
0167	src/mindroom/matrix/cache/sqlite_event_cache_events.py	persist_lookup_events	async_function	223	239
0167	src/mindroom/matrix/cache/sqlite_event_cache_events.py	load_thread_id_for_event	async_function	242	259
0167	src/mindroom/matrix/cache/sqlite_event_cache_events.py	redact_event_locked	async_function	262	289
0167	src/mindroom/matrix/cache/sqlite_event_cache_events.py	event_or_original_is_redacted	async_function	292	310
0167	src/mindroom/matrix/cache/sqlite_event_cache_events.py	filter_cacheable_events	async_function	313	342
0167	src/mindroom/matrix/cache/sqlite_event_cache_events.py	write_lookup_index_rows	async_function	345	403
0167	src/mindroom/matrix/cache/sqlite_event_cache_events.py	dependent_edit_event_ids	async_function	406	423
0167	src/mindroom/matrix/cache/sqlite_event_cache_events.py	delete_cached_events	async_function	426	441
0167	src/mindroom/matrix/cache/sqlite_event_cache_events.py	delete_event_thread_rows	async_function	444	460
0167	src/mindroom/matrix/cache/sqlite_event_cache_events.py	delete_event_edit_rows	async_function	463	492
0167	src/mindroom/matrix/cache/sqlite_event_cache_events.py	_event_thread_row	function	495	506
0167	src/mindroom/matrix/cache/sqlite_event_cache_events.py	_with_thread_root_self_rows	function	509	522
